,y,rain_intensity,rain_accumulation,temperature,lag_1,lag_8,lag_12,lag_24
455,29,0.0,0.0,31.25,50.0,46.0,166.0,15.0
456,13,0.0,0.0,31.12,29.0,64.0,174.0,4.0
457,8,0.0,0.0,31.01,13.0,63.0,106.0,6.0
458,0,0.0,0.0,30.7,8.0,54.0,118.0,1.0
459,1,0.0,0.0,30.39,0.0,85.0,46.0,0.0
460,0,0.0,0.0,30.09,1.0,91.0,64.0,0.0
461,9,0.0,0.0,29.99,0.0,62.0,63.0,3.0
462,10,0.0,0.0,29.49,9.0,50.0,54.0,3.0
463,0,0.0,0.0,29.57,10.0,29.0,85.0,3.0
464,3,0.0,0.0,31.3,0.0,13.0,91.0,9.0
465,35,0.0,0.0,33.72,3.0,8.0,62.0,59.0
466,107,0.0,0.0,36.51,35.0,0.0,50.0,120.0
467,94,0.0,0.0,38.68,107.0,1.0,29.0,166.0
468,124,0.0,0.0,39.8,94.0,0.0,13.0,174.0
469,97,0.0,0.0,41.42,124.0,9.0,8.0,106.0
470,107,0.0,0.0,42.82,97.0,10.0,0.0,118.0
471,62,0.0,0.0,41.94,107.0,0.0,1.0,46.0
472,64,0.0,0.0,41.65,62.0,3.0,0.0,64.0
473,53,0.0,0.0,41.33,64.0,35.0,9.0,63.0
474,43,0.0,0.0,37.81,53.0,107.0,10.0,54.0
475,137,0.0,0.0,35.32,43.0,94.0,0.0,85.0
476,194,0.0,0.0,33.09,137.0,124.0,3.0,91.0
477,105,0.0,0.0,31.83,194.0,97.0,35.0,62.0
478,77,0.0,0.0,31.34,105.0,107.0,107.0,50.0
479,59,0.0,0.0,31.0,77.0,62.0,94.0,29.0
480,16,0.0,0.0,30.74,59.0,64.0,124.0,13.0
481,1,0.0,0.0,30.6,16.0,53.0,97.0,8.0
482,1,0.0,0.0,30.14,1.0,43.0,107.0,0.0
483,0,0.0,0.0,30.13,1.0,137.0,62.0,1.0
484,4,0.0,0.0,30.2,0.0,194.0,64.0,0.0
485,3,0.0,0.0,30.02,4.0,105.0,53.0,9.0
486,1,0.0,0.0,29.97,3.0,77.0,43.0,10.0
487,0,0.0,0.0,30.15,1.0,59.0,137.0,0.0
488,9,0.0,0.0,31.87,0.0,16.0,194.0,3.0
489,8,0.0,0.0,33.55,9.0,1.0,105.0,35.0
490,19,0.0,0.0,36.35,8.0,1.0,77.0,107.0
491,40,0.0,0.0,39.69,19.0,0.0,59.0,94.0
492,64,0.0,0.0,41.16,40.0,4.0,16.0,124.0
493,80,0.0,0.0,41.9,64.0,3.0,1.0,97.0
494,126,0.0,0.0,42.77,80.0,1.0,1.0,107.0
495,148,0.0,0.0,43.84,126.0,0.0,0.0,62.0
496,66,0.0,0.0,42.83,148.0,9.0,4.0,64.0
497,72,0.0,0.0,41.83,66.0,8.0,3.0,53.0
498,105,0.0,0.0,39.52,72.0,19.0,1.0,43.0
499,169,0.0,0.0,37.61,105.0,40.0,0.0,137.0
500,209,0.0,0.0,35.06,169.0,64.0,9.0,194.0
501,158,0.0,0.0,34.0,209.0,80.0,8.0,105.0
502,116,0.0,0.0,32.45,158.0,126.0,19.0,77.0
503,83,0.0,0.0,31.88,116.0,148.0,40.0,59.0
504,37,0.0,0.0,31.82,83.0,66.0,64.0,16.0
505,4,0.0,0.0,31.37,37.0,72.0,80.0,1.0
506,0,0.0,0.0,31.35,4.0,105.0,126.0,1.0
507,1,0.0,0.0,30.98,0.0,169.0,148.0,0.0
508,1,0.0,0.0,31.25,1.0,209.0,66.0,4.0
509,9,0.0,0.0,31.51,1.0,158.0,72.0,3.0
510,1,0.0,0.0,31.0,9.0,116.0,105.0,1.0
511,14,0.0,0.0,31.2,1.0,83.0,169.0,0.0
512,24,0.0,0.0,31.89,14.0,37.0,209.0,9.0
513,96,0.0,0.0,33.67,24.0,4.0,158.0,8.0
514,149,0.0,0.0,35.48,96.0,0.0,116.0,19.0
515,183,0.0,0.0,37.07,149.0,1.0,83.0,40.0
516,145,0.0,0.0,38.8,183.0,1.0,37.0,64.0
517,122,0.0,0.0,39.87,145.0,9.0,4.0,80.0
518,101,0.0,0.0,40.74,122.0,1.0,0.0,126.0
519,56,0.0,0.0,40.84,101.0,14.0,1.0,148.0
520,70,0.0,0.0,40.78,56.0,24.0,1.0,66.0
521,41,0.0,0.0,40.72,70.0,96.0,9.0,72.0
522,44,0.0,0.0,38.77,41.0,149.0,1.0,105.0
523,53,0.0,0.0,37.83,44.0,183.0,14.0,169.0
524,49,0.0,0.0,36.7,53.0,145.0,24.0,209.0
525,53,0.0,0.0,35.97,49.0,122.0,96.0,158.0
526,33,0.0,0.0,35.66,53.0,101.0,149.0,116.0
527,27,0.0,0.0,34.7,33.0,56.0,183.0,83.0
528,6,0.0,0.0,32.25,27.0,70.0,145.0,37.0
529,0,0.0,0.0,32.94,6.0,41.0,122.0,4.0
530,2,0.0,0.0,32.95,0.0,44.0,101.0,0.0
531,0,0.0,0.0,32.61,2.0,53.0,56.0,1.0
532,1,0.0,0.0,31.86,0.0,49.0,70.0,1.0
533,5,0.0,0.0,31.55,1.0,53.0,41.0,9.0
534,8,0.0,0.0,31.16,5.0,33.0,44.0,1.0
535,14,0.0,0.0,31.08,8.0,27.0,53.0,14.0
536,12,0.0,0.0,34.21,14.0,6.0,49.0,24.0
537,56,0.0,0.0,35.92,12.0,0.0,53.0,96.0
538,157,0.0,0.0,36.44,56.0,2.0,33.0,149.0
539,135,0.0,0.0,37.2,157.0,0.0,27.0,183.0
540,120,0.0,0.0,38.73,135.0,1.0,6.0,145.0
541,98,0.0,0.0,39.22,120.0,5.0,0.0,122.0
542,92,0.0,0.0,39.55,98.0,8.0,2.0,101.0
543,67,0.0,0.0,39.52,92.0,14.0,0.0,56.0
544,66,0.0,0.0,39.03,67.0,12.0,1.0,70.0
545,57,0.0,0.0,38.67,66.0,56.0,5.0,41.0
546,46,0.0,0.0,39.11,57.0,157.0,8.0,44.0
547,63,0.0,0.0,37.02,46.0,135.0,14.0,53.0
548,78,0.0,0.0,35.92,63.0,120.0,12.0,49.0
549,44,0.0,0.0,35.59,78.0,98.0,56.0,53.0
550,36,0.0,0.0,34.6,44.0,92.0,157.0,33.0
551,26,0.0,0.0,33.08,36.0,67.0,135.0,27.0
552,8,0.0,0.0,32.26,26.0,66.0,120.0,6.0
553,1,0.0,0.0,32.31,8.0,57.0,98.0,0.0
554,2,0.0,0.0,32.17,1.0,46.0,92.0,2.0
558,7,0.0,0.0,30.63,5.0,36.0,46.0,8.0
559,7,0.0,0.0,30.71,7.0,26.0,63.0,14.0
560,14,0.0,0.0,32.57,7.0,8.0,78.0,12.0
561,53,0.0,0.0,34.41,14.0,1.0,44.0,56.0
562,73,0.0,0.0,36.02,53.0,2.0,36.0,157.0
563,147,0.0,0.0,38.01,73.0,2.0,26.0,135.0
564,117,0.0,0.0,39.42,147.0,3.0,8.0,120.0
565,107,0.0,0.0,40.54,117.0,5.0,1.0,98.0
566,106,0.0,0.0,41.61,107.0,7.0,2.0,92.0
567,50,0.0,0.0,42.09,106.0,7.0,2.0,67.0
568,39,0.0,0.0,41.52,50.0,14.0,3.0,66.0
569,36,0.0,0.0,41.9,39.0,53.0,5.0,57.0
570,73,0.0,0.0,40.9,36.0,73.0,7.0,46.0
571,57,0.0,0.0,38.61,73.0,147.0,7.0,63.0
572,74,0.0,0.0,36.01,57.0,117.0,14.0,78.0
573,49,0.0,0.0,34.59,74.0,107.0,53.0,44.0
574,44,0.0,0.0,33.5,49.0,106.0,73.0,36.0
575,26,0.0,0.0,33.0,44.0,50.0,147.0,26.0
576,14,0.0,0.0,32.88,26.0,39.0,117.0,8.0
577,6,0.0,0.0,32.16,14.0,36.0,107.0,1.0
578,0,0.0,0.0,32.12,6.0,73.0,106.0,2.0
579,1,0.0,0.0,31.56,0.0,57.0,50.0,2.0
580,4,0.0,0.0,31.32,1.0,74.0,39.0,3.0
581,4,0.0,0.0,30.71,4.0,49.0,36.0,5.0
582,6,0.0,0.0,30.52,4.0,44.0,73.0,7.0
583,8,0.0,0.0,31.02,6.0,26.0,57.0,7.0
584,18,0.0,0.0,33.18,8.0,14.0,74.0,14.0
585,35,0.0,0.0,35.59,18.0,6.0,49.0,53.0
586,113,0.0,0.0,38.01,35.0,0.0,44.0,73.0
587,138,0.0,0.0,39.49,113.0,1.0,26.0,147.0
588,186,0.0,0.0,40.53,138.0,4.0,14.0,117.0
589,92,0.0,0.0,41.4,186.0,4.0,6.0,107.0
590,79,0.0,0.0,42.21,92.0,6.0,0.0,106.0
591,41,0.0,0.0,42.3,79.0,8.0,1.0,50.0
592,52,0.0,0.0,43.42,41.0,18.0,4.0,39.0
593,30,0.0,0.0,43.39,52.0,35.0,4.0,36.0
594,50,0.0,0.0,41.74,30.0,113.0,6.0,73.0
595,59,0.0,0.0,39.31,50.0,138.0,8.0,57.0
596,56,0.0,0.0,37.43,59.0,186.0,18.0,74.0
597,39,0.0,0.0,35.12,56.0,92.0,35.0,49.0
598,35,0.0,0.0,33.96,39.0,79.0,113.0,44.0
599,24,0.0,0.0,33.06,35.0,41.0,138.0,26.0
600,11,0.0,0.0,32.5,24.0,52.0,186.0,14.0
601,2,0.0,0.0,32.29,11.0,30.0,92.0,6.0
602,0,0.0,0.0,31.37,2.0,50.0,79.0,0.0
603,2,0.0,0.0,31.23,0.0,59.0,41.0,1.0
604,1,0.0,0.0,30.84,2.0,56.0,52.0,4.0
605,8,0.0,0.0,30.3,1.0,39.0,30.0,4.0
606,5,0.0,0.0,29.79,8.0,35.0,50.0,6.0
607,9,0.0,0.0,30.12,5.0,24.0,59.0,8.0
608,20,0.0,0.0,32.24,9.0,11.0,56.0,18.0
609,52,0.0,0.0,34.09,20.0,2.0,39.0,35.0
610,151,0.0,0.0,34.56,52.0,0.0,35.0,113.0
611,140,0.0,0.0,36.92,151.0,2.0,24.0,138.0
612,165,0.0,0.0,38.36,140.0,1.0,11.0,186.0
613,147,0.0,0.0,39.8,165.0,8.0,2.0,92.0
614,107,0.0,0.0,40.06,147.0,5.0,0.0,79.0
615,73,0.0,0.0,40.49,107.0,9.0,2.0,41.0
616,59,0.0,0.0,40.07,73.0,20.0,1.0,52.0
617,65,0.0,0.0,39.69,59.0,52.0,8.0,30.0
618,40,0.0,0.0,37.57,65.0,151.0,5.0,50.0
619,42,0.0,0.0,35.8,40.0,140.0,9.0,59.0
620,106,0.0,0.0,34.32,42.0,165.0,20.0,56.0
621,91,0.0,0.0,32.84,106.0,147.0,52.0,39.0
622,105,0.0,0.0,31.75,91.0,107.0,151.0,35.0
623,33,0.0,0.0,31.06,105.0,73.0,140.0,24.0
624,23,0.0,0.0,30.69,33.0,59.0,165.0,11.0
625,10,0.0,0.0,30.67,23.0,65.0,147.0,2.0
626,4,0.0,0.0,30.64,10.0,40.0,107.0,0.0
627,1,0.0,0.0,30.35,4.0,42.0,73.0,2.0
628,2,0.0,0.0,30.4,1.0,106.0,59.0,1.0
629,6,0.0,0.0,30.25,2.0,91.0,65.0,8.0
630,13,0.0,0.0,29.99,6.0,105.0,40.0,5.0
631,5,0.0,0.0,30.22,13.0,33.0,42.0,9.0
632,18,0.0,0.0,31.37,5.0,23.0,106.0,20.0
633,34,0.0,0.0,32.97,18.0,10.0,91.0,52.0
634,81,0.0,0.0,35.38,34.0,4.0,105.0,151.0
635,112,0.0,0.0,37.43,81.0,1.0,33.0,140.0
636,111,0.0,0.0,38.46,112.0,2.0,23.0,165.0
637,119,0.0,0.0,40.77,111.0,6.0,10.0,147.0
638,112,0.0,0.0,41.97,119.0,13.0,4.0,107.0
639,71,0.0,0.0,42.47,112.0,5.0,1.0,73.0
640,70,0.0,0.0,44.15,71.0,18.0,2.0,59.0
641,82,0.0,0.0,43.62,70.0,34.0,6.0,65.0
642,63,0.0,0.0,39.93,82.0,81.0,13.0,40.0
643,108,0.0,0.0,37.65,63.0,112.0,5.0,42.0
644,127,0.0,0.0,34.29,108.0,111.0,18.0,106.0
645,74,0.0,0.0,32.45,127.0,119.0,34.0,91.0
646,68,0.0,0.0,32.16,74.0,112.0,81.0,105.0
647,38,0.0,0.0,31.48,68.0,71.0,112.0,33.0
648,20,0.0,0.0,31.17,38.0,70.0,111.0,23.0
649,9,0.0,0.0,30.94,20.0,82.0,119.0,10.0
650,3,0.0,0.0,30.84,9.0,63.0,112.0,4.0
651,0,0.0,0.0,30.84,3.0,108.0,71.0,1.0
652,2,0.0,0.0,30.49,0.0,127.0,70.0,2.0
653,3,0.0,0.0,30.34,2.0,74.0,82.0,6.0
654,7,0.0,0.0,30.23,3.0,68.0,63.0,13.0
655,6,0.0,0.0,30.59,7.0,38.0,108.0,5.0
656,11,0.0,0.0,32.51,6.0,20.0,127.0,18.0
657,36,0.0,0.0,35.4,11.0,9.0,74.0,34.0
658,42,0.0,0.0,37.0,36.0,3.0,68.0,81.0
659,41,0.0,0.0,39.28,42.0,0.0,38.0,112.0
660,50,0.0,0.0,40.3,41.0,2.0,20.0,111.0
661,75,0.0,0.0,41.88,50.0,3.0,9.0,119.0
662,51,0.0,0.0,42.91,75.0,7.0,3.0,112.0
663,66,0.0,0.0,43.31,51.0,6.0,0.0,71.0
664,88,0.0,0.0,43.61,66.0,11.0,2.0,70.0
665,92,0.0,0.0,43.04,88.0,36.0,3.0,82.0
666,117,0.0,0.0,41.16,92.0,42.0,7.0,63.0
667,173,0.0,0.0,39.36,117.0,41.0,6.0,108.0
668,206,0.0,0.0,35.64,173.0,50.0,11.0,127.0
669,120,0.0,0.0,34.15,206.0,75.0,36.0,74.0
670,127,0.0,0.0,33.3,120.0,51.0,42.0,68.0
671,106,0.0,0.0,32.76,127.0,66.0,41.0,38.0
672,26,0.0,0.0,32.55,106.0,88.0,50.0,20.0
673,7,0.0,0.0,32.79,26.0,92.0,75.0,9.0
674,5,0.0,0.0,32.89,7.0,117.0,51.0,3.0
675,0,0.0,0.0,31.71,5.0,173.0,66.0,0.0
676,7,0.0,0.0,30.96,0.0,206.0,88.0,2.0
677,6,0.0,0.0,30.76,7.0,120.0,92.0,3.0
678,10,0.0,0.0,31.03,6.0,127.0,117.0,7.0
679,14,0.0,0.0,31.59,10.0,106.0,173.0,6.0
680,28,0.0,0.0,34.03,14.0,26.0,206.0,11.0
681,63,0.0,0.0,35.9,28.0,7.0,120.0,36.0
682,154,0.0,0.0,37.83,63.0,5.0,127.0,42.0
683,219,0.0,0.0,39.28,154.0,0.0,106.0,41.0
684,193,0.0,0.0,41.14,219.0,7.0,26.0,50.0
685,106,0.0,0.0,41.98,193.0,6.0,7.0,75.0
686,93,0.0,0.0,43.13,106.0,10.0,5.0,51.0
687,71,0.0,0.0,43.8,93.0,14.0,0.0,66.0
688,37,0.0,0.0,44.28,71.0,28.0,7.0,88.0
689,49,0.0,0.0,43.73,37.0,63.0,6.0,92.0
690,48,0.0,0.0,41.91,49.0,154.0,10.0,117.0
691,79,0.0,0.0,39.1,48.0,219.0,14.0,173.0
692,51,0.0,0.0,36.51,79.0,193.0,28.0,206.0
693,59,0.0,0.0,34.84,51.0,106.0,63.0,120.0
694,33,0.0,0.0,33.57,59.0,93.0,154.0,127.0
695,15,0.0,0.0,33.26,33.0,71.0,219.0,106.0
696,7,0.0,0.0,33.03,15.0,37.0,193.0,26.0
697,2,0.0,0.0,33.06,7.0,49.0,106.0,7.0
698,1,0.0,0.0,32.8,2.0,48.0,93.0,5.0
699,0,0.0,0.0,32.23,1.0,79.0,71.0,0.0
700,1,0.0,0.0,32.12,0.0,51.0,37.0,7.0
701,4,0.0,0.0,31.35,1.0,59.0,49.0,6.0
702,4,0.0,0.0,30.92,4.0,33.0,48.0,10.0
703,8,0.0,0.0,31.23,4.0,15.0,79.0,14.0
704,16,0.0,0.0,33.24,8.0,7.0,51.0,28.0
705,39,0.0,0.0,35.58,16.0,2.0,59.0,63.0
706,92,0.0,0.0,37.61,39.0,1.0,33.0,154.0
707,173,0.0,0.0,39.69,92.0,0.0,15.0,219.0
708,156,0.0,0.0,41.57,173.0,1.0,7.0,193.0
709,133,0.0,0.0,42.87,156.0,4.0,2.0,106.0
710,108,0.0,0.0,43.94,133.0,4.0,1.0,93.0
711,71,0.0,0.0,45.08,108.0,8.0,0.0,71.0
712,49,0.0,0.0,44.83,71.0,16.0,1.0,37.0
713,48,0.0,0.0,44.33,49.0,39.0,4.0,49.0
714,44,0.0,0.0,39.39,48.0,92.0,4.0,48.0
715,69,0.0,0.0,37.1,44.0,173.0,8.0,79.0
716,79,0.0,0.0,35.64,69.0,156.0,16.0,51.0
717,44,0.0,0.0,34.15,79.0,133.0,39.0,59.0
718,40,0.0,0.0,33.5,44.0,108.0,92.0,33.0
719,33,0.0,0.0,33.24,40.0,71.0,173.0,15.0
720,5,0.0,0.0,32.95,33.0,49.0,156.0,7.0
721,2,0.0,0.0,32.8,5.0,48.0,133.0,2.0
722,0,0.0,0.0,33.11,2.0,44.0,108.0,1.0
723,1,0.0,0.0,32.89,0.0,69.0,71.0,0.0
724,4,0.0,0.0,32.79,1.0,79.0,49.0,1.0
725,1,0.0,0.0,32.39,4.0,44.0,48.0,4.0
726,5,0.0,0.0,32.17,1.0,40.0,44.0,4.0
727,3,0.0,0.0,32.71,5.0,33.0,69.0,8.0
728,7,0.0,0.0,35.08,3.0,5.0,79.0,16.0
729,18,0.0,0.0,36.75,7.0,2.0,44.0,39.0
730,35,0.0,0.0,38.56,18.0,0.0,40.0,92.0
731,61,0.0,0.0,40.88,35.0,1.0,33.0,173.0
732,56,0.0,0.0,41.53,61.0,4.0,5.0,156.0
733,67,0.0,0.0,41.9,56.0,1.0,2.0,133.0
734,64,0.0,0.0,43.24,67.0,5.0,0.0,108.0
735,56,0.0,0.0,44.38,64.0,3.0,1.0,71.0
736,62,0.0,0.0,43.53,56.0,7.0,4.0,49.0
737,52,0.0,0.0,42.43,62.0,18.0,1.0,48.0
738,55,0.0,0.0,41.13,52.0,35.0,5.0,44.0
739,53,0.0,0.0,38.81,55.0,61.0,3.0,69.0
740,70,0.0,0.0,35.87,53.0,56.0,7.0,79.0
741,52,0.0,0.0,34.15,70.0,67.0,18.0,44.0
742,80,0.0,0.0,33.69,52.0,64.0,35.0,40.0
743,54,0.0,0.0,33.37,80.0,56.0,61.0,33.0
744,24,0.0,0.0,33.48,54.0,62.0,56.0,5.0
745,2,0.0,0.0,31.66,24.0,52.0,67.0,2.0
746,2,0.0,0.0,30.84,2.0,55.0,64.0,0.0
747,0,0.0,0.0,31.04,2.0,53.0,56.0,1.0
748,1,0.0,0.0,29.86,0.0,70.0,62.0,4.0
749,2,0.0,0.0,29.45,1.0,52.0,52.0,1.0
750,4,0.0,0.0,29.74,2.0,80.0,55.0,5.0
751,4,0.0,0.0,30.44,4.0,54.0,53.0,3.0
752,12,0.0,0.0,32.0,4.0,24.0,70.0,7.0
753,60,0.0,0.0,33.23,12.0,2.0,52.0,18.0
754,80,0.0,0.0,35.52,60.0,2.0,80.0,35.0
755,149,0.0,0.0,36.91,80.0,0.0,54.0,61.0
756,162,0.0,0.0,37.84,149.0,1.0,24.0,56.0
757,105,0.0,0.0,38.63,162.0,2.0,2.0,67.0
758,81,0.0,0.0,39.69,105.0,4.0,2.0,64.0
759,48,0.0,0.0,39.87,81.0,4.0,0.0,56.0
760,35,0.0,0.0,40.26,48.0,12.0,1.0,62.0
761,46,0.0,0.0,40.38,35.0,60.0,2.0,52.0
762,34,0.0,0.0,39.28,46.0,80.0,4.0,55.0
763,41,0.0,0.0,35.71,34.0,149.0,4.0,53.0
764,47,0.0,0.0,33.38,41.0,162.0,12.0,70.0
765,34,0.0,0.0,32.7,47.0,105.0,60.0,52.0
766,31,0.0,0.0,31.96,34.0,81.0,80.0,80.0
767,16,0.0,0.0,31.48,31.0,48.0,149.0,54.0
768,8,0.0,0.0,31.14,16.0,35.0,162.0,24.0
769,2,0.0,0.0,30.96,8.0,46.0,105.0,2.0
770,1,0.0,0.0,31.09,2.0,34.0,81.0,2.0
771,0,0.0,0.0,30.86,1.0,41.0,48.0,0.0
772,2,0.0,0.0,31.13,0.0,47.0,35.0,1.0
773,4,0.0,0.0,30.4,2.0,34.0,46.0,2.0
774,3,0.0,0.0,30.33,4.0,31.0,34.0,4.0
775,5,0.0,0.0,30.86,3.0,16.0,41.0,4.0
776,15,0.0,0.0,33.13,5.0,8.0,47.0,12.0
777,27,0.0,0.0,35.3,15.0,2.0,34.0,60.0
778,137,0.0,0.0,36.92,27.0,1.0,31.0,80.0
779,136,0.0,0.0,38.41,137.0,0.0,16.0,149.0
780,136,0.0,0.0,38.61,136.0,2.0,8.0,162.0
781,108,0.0,0.0,40.33,136.0,4.0,2.0,105.0
782,83,0.0,0.0,40.53,108.0,3.0,1.0,81.0
783,57,0.0,0.0,40.89,83.0,5.0,0.0,48.0
784,47,0.0,0.0,40.58,57.0,15.0,2.0,35.0
785,61,0.0,0.0,39.89,47.0,27.0,4.0,46.0
786,44,0.0,0.0,38.45,61.0,137.0,3.0,34.0
787,68,0.0,0.0,37.4,44.0,136.0,5.0,41.0
788,43,0.0,0.0,33.73,68.0,136.0,15.0,47.0
789,49,0.0,0.0,32.82,43.0,108.0,27.0,34.0
790,44,0.0,0.0,31.79,49.0,83.0,137.0,31.0
791,26,0.0,0.0,31.15,44.0,57.0,136.0,16.0
792,7,0.0,0.0,30.86,26.0,47.0,136.0,8.0
793,7,0.0,0.0,30.75,7.0,61.0,108.0,2.0
794,1,0.0,0.0,30.62,7.0,44.0,83.0,1.0
795,0,0.0,0.0,30.16,1.0,68.0,57.0,0.0
796,1,0.0,0.0,30.31,0.0,43.0,47.0,2.0
797,2,0.0,0.0,30.27,1.0,49.0,61.0,4.0
798,2,0.0,0.0,29.87,2.0,44.0,44.0,3.0
799,9,0.0,0.0,30.18,2.0,26.0,68.0,5.0
800,7,0.0,0.0,30.97,9.0,7.0,43.0,15.0
801,24,0.0,0.0,32.08,7.0,7.0,49.0,27.0
802,59,0.0,0.0,33.27,24.0,1.0,44.0,137.0
803,105,0.0,0.0,35.17,59.0,0.0,26.0,136.0
804,115,0.0,0.0,36.19,105.0,1.0,7.0,136.0
805,87,0.0,0.0,37.96,115.0,2.0,7.0,108.0
806,66,0.0,0.0,37.93,87.0,2.0,1.0,83.0
807,76,0.0,0.0,38.7,66.0,9.0,0.0,57.0
808,78,0.0,0.0,38.5,76.0,7.0,1.0,47.0
809,61,0.0,0.0,36.76,78.0,24.0,2.0,61.0
810,74,0.0,0.0,34.81,61.0,59.0,2.0,44.0
811,130,0.0,0.0,33.22,74.0,105.0,9.0,68.0
812,75,0.0,0.0,32.32,130.0,115.0,7.0,43.0
813,61,0.0,0.0,31.58,75.0,87.0,24.0,49.0
814,49,0.0,0.0,31.14,61.0,66.0,59.0,44.0
815,45,0.0,0.0,30.72,49.0,76.0,105.0,26.0
816,27,0.0,0.0,30.47,45.0,78.0,115.0,7.0
817,4,0.0,0.0,30.67,27.0,61.0,87.0,7.0
818,6,0.0,0.0,30.83,4.0,74.0,66.0,1.0
819,3,0.0,0.0,30.61,6.0,130.0,76.0,0.0
820,0,0.0,0.0,30.39,3.0,75.0,78.0,1.0
821,2,0.0,0.0,30.08,0.0,61.0,61.0,2.0
822,4,0.0,0.0,29.92,2.0,49.0,74.0,2.0
823,4,0.0,0.0,30.05,4.0,45.0,130.0,9.0
824,18,0.0,0.0,31.18,4.0,27.0,75.0,7.0
825,22,0.0,0.0,32.56,18.0,4.0,61.0,24.0
826,24,0.0,0.0,33.27,22.0,6.0,49.0,59.0
827,45,0.0,0.0,35.26,24.0,3.0,45.0,105.0
828,62,0.0,0.0,36.18,45.0,0.0,27.0,115.0
829,82,0.0,0.0,36.91,62.0,2.0,4.0,87.0
830,56,0.0,4.4,37.89,82.0,4.0,6.0,66.0
831,49,0.0,4.4,38.22,56.0,4.0,3.0,76.0
832,48,0.0,4.4,38.01,49.0,18.0,0.0,78.0
833,92,0.0,4.4,37.18,48.0,22.0,2.0,61.0
834,97,0.0,4.4,35.1,92.0,24.0,4.0,74.0
835,164,0.0,4.4,33.34,97.0,45.0,4.0,130.0
836,133,0.0,4.4,32.17,164.0,62.0,18.0,75.0
837,81,0.0,4.4,31.89,133.0,82.0,22.0,61.0
838,94,0.0,4.4,31.47,81.0,56.0,24.0,49.0
839,69,0.0,4.4,31.58,94.0,49.0,45.0,45.0
840,15,0.0,4.4,31.48,69.0,48.0,62.0,27.0
841,4,0.0,0.0,31.37,15.0,92.0,82.0,4.0
842,0,0.0,0.0,31.0,4.0,97.0,56.0,6.0
843,2,0.0,0.0,31.05,0.0,164.0,49.0,3.0
844,2,0.0,0.0,30.86,2.0,133.0,48.0,0.0
845,9,0.0,0.0,30.69,2.0,81.0,92.0,2.0
846,4,0.0,0.0,30.57,9.0,94.0,97.0,4.0
847,13,0.0,0.0,30.79,4.0,69.0,164.0,4.0
848,17,0.0,0.0,31.86,13.0,15.0,133.0,18.0
849,53,0.0,0.0,32.96,17.0,4.0,81.0,22.0
850,65,0.0,0.0,34.39,53.0,0.0,94.0,24.0
851,102,0.0,0.0,35.35,65.0,2.0,69.0,45.0
852,96,0.0,0.0,35.9,102.0,2.0,15.0,62.0
853,70,0.0,0.0,35.91,96.0,9.0,4.0,82.0
854,73,0.0,0.0,36.18,70.0,4.0,0.0,56.0
855,41,0.0,0.0,35.19,73.0,13.0,2.0,49.0
856,43,0.0,0.0,35.52,41.0,17.0,2.0,48.0
857,38,0.0,0.0,34.7,43.0,53.0,9.0,92.0
858,41,0.0,0.0,33.38,38.0,65.0,4.0,97.0
859,48,0.0,0.0,32.48,41.0,102.0,13.0,164.0
860,130,0.0,0.0,32.2,48.0,96.0,17.0,133.0
861,324,0.6,20.6,22.19,130.0,70.0,53.0,81.0
862,149,0.0,38.8,22.34,324.0,73.0,65.0,94.0
863,71,0.0,38.8,27.46,149.0,41.0,102.0,69.0
864,7,0.0,39.2,25.9,71.0,43.0,96.0,15.0
865,3,0.0,0.0,25.17,7.0,38.0,70.0,4.0
866,0,0.0,0.0,23.79,3.0,41.0,73.0,0.0
867,0,0.0,0.8,23.37,0.0,48.0,41.0,2.0
868,1,0.0,0.8,23.66,0.0,130.0,43.0,2.0
869,3,0.0,3.0,23.21,1.0,324.0,38.0,9.0
870,3,0.0,3.4,23.43,3.0,149.0,41.0,4.0
871,4,0.0,3.4,23.72,3.0,71.0,48.0,13.0
872,4,0.0,3.4,24.9,4.0,7.0,130.0,17.0
873,19,0.0,3.4,28.7,4.0,3.0,324.0,53.0
874,75,0.0,3.4,30.07,19.0,0.0,149.0,65.0
875,92,0.0,3.4,31.26,75.0,0.0,71.0,102.0
876,85,0.0,3.4,33.29,92.0,1.0,7.0,96.0
877,59,0.0,3.4,34.58,85.0,3.0,3.0,70.0
878,48,0.0,3.4,35.25,59.0,3.0,0.0,73.0
879,53,0.0,3.4,35.74,48.0,4.0,0.0,41.0
880,42,0.0,3.4,34.97,53.0,4.0,1.0,43.0
881,32,0.0,3.4,34.23,42.0,19.0,3.0,38.0
882,31,0.0,3.4,32.62,32.0,75.0,3.0,41.0
883,43,0.0,3.4,31.95,31.0,92.0,4.0,48.0
884,44,0.0,3.4,31.05,43.0,85.0,4.0,130.0
885,34,0.0,3.4,30.39,44.0,59.0,19.0,324.0
886,16,0.0,3.4,30.03,34.0,48.0,75.0,149.0
887,17,0.0,3.4,29.99,16.0,53.0,92.0,71.0
888,6,0.0,3.4,29.89,17.0,42.0,85.0,7.0
889,5,0.0,0.0,30.01,6.0,32.0,59.0,3.0
890,2,0.2,1.6,23.43,5.0,31.0,48.0,0.0
891,0,0.0,4.6,23.35,2.0,43.0,53.0,0.0
892,2,0.0,4.6,23.33,0.0,44.0,42.0,1.0
893,0,0.0,4.6,23.42,2.0,34.0,32.0,3.0
