,y,rain_intensity,rain_accumulation,temperature,lag_1,lag_8,lag_12,lag_24
1195,57,0.0,6.4,27.85,45.0,30.0,3.0,51.0
1196,50,0.0,6.4,27.29,57.0,27.0,4.0,60.0
1197,36,0.0,6.4,27.33,50.0,27.0,6.0,63.0
1198,36,0.0,6.4,27.27,36.0,23.0,10.0,73.0
1199,12,0.0,6.4,27.23,36.0,28.0,30.0,62.0
1200,3,0.0,6.4,27.37,12.0,25.0,27.0,17.0
1201,3,0.0,0.0,27.43,3.0,61.0,27.0,2.0
1202,1,0.0,0.0,27.54,3.0,45.0,23.0,6.0
1203,0,0.0,0.0,27.29,1.0,57.0,28.0,1.0
1204,1,0.0,0.0,27.02,0.0,50.0,25.0,2.0
1205,0,0.0,0.0,27.06,1.0,36.0,61.0,0.0
1206,0,0.0,0.0,26.52,0.0,36.0,45.0,1.0
1207,0,0.0,0.0,27.18,0.0,12.0,57.0,3.0
1208,1,0.0,0.0,29.24,0.0,3.0,50.0,4.0
1209,1,0.0,0.0,29.61,1.0,3.0,36.0,6.0
1210,10,0.0,0.0,32.44,1.0,1.0,36.0,10.0
1211,17,0.0,0.0,33.18,10.0,0.0,12.0,30.0
1212,14,0.0,0.0,34.76,17.0,1.0,3.0,27.0
1213,14,0.0,0.0,36.32,14.0,0.0,3.0,27.0
1214,9,0.0,0.0,35.59,14.0,0.0,1.0,23.0
1215,20,0.0,0.0,36.32,9.0,0.0,0.0,28.0
1216,30,0.0,0.0,37.12,20.0,1.0,1.0,25.0
1217,20,0.0,0.0,36.55,30.0,1.0,0.0,61.0
1218,49,0.0,0.0,34.07,20.0,10.0,0.0,45.0
1219,52,0.0,0.0,32.97,49.0,17.0,0.0,57.0
1220,55,0.0,0.0,32.23,52.0,14.0,1.0,50.0
1221,29,0.0,0.0,31.66,55.0,14.0,1.0,36.0
1222,14,0.0,0.0,31.29,29.0,9.0,10.0,36.0
1223,17,0.0,0.0,30.83,14.0,20.0,17.0,12.0
1224,5,0.0,0.0,30.34,17.0,30.0,14.0,3.0
1225,4,0.0,0.0,29.86,5.0,20.0,14.0,3.0
1226,0,0.0,0.0,29.64,4.0,49.0,9.0,1.0
1227,2,0.0,0.0,29.65,0.0,52.0,20.0,0.0
1228,0,0.0,0.0,29.42,2.0,55.0,30.0,1.0
1229,0,0.0,0.0,29.13,0.0,29.0,20.0,0.0
1230,0,0.0,0.0,29.21,0.0,14.0,49.0,0.0
1231,1,0.0,0.0,29.96,0.0,17.0,52.0,0.0
1232,2,0.0,0.0,32.48,1.0,5.0,55.0,1.0
1233,8,0.0,0.0,34.04,2.0,4.0,29.0,1.0
1234,11,0.0,0.0,35.76,8.0,0.0,14.0,10.0
1235,16,0.0,0.0,35.76,11.0,2.0,17.0,17.0
1236,16,0.0,0.0,36.91,16.0,0.0,5.0,14.0
1237,21,0.0,0.0,38.06,16.0,0.0,4.0,14.0
1238,21,0.0,0.0,38.06,21.0,0.0,0.0,9.0
1239,56,0.0,0.0,32.57,21.0,1.0,2.0,20.0
1240,108,0.2,11.8,25.95,56.0,2.0,0.0,30.0
1241,102,0.0,12.4,28.83,108.0,8.0,0.0,20.0
1242,70,0.0,12.4,30.89,102.0,11.0,0.0,49.0
1243,79,0.0,12.4,30.29,70.0,16.0,1.0,52.0
1244,87,0.0,12.4,29.8,79.0,16.0,2.0,55.0
1245,47,0.0,12.4,29.64,87.0,21.0,8.0,29.0
1246,21,0.0,12.4,29.55,47.0,21.0,11.0,14.0
1247,18,0.0,12.4,29.67,21.0,56.0,16.0,17.0
1248,6,0.0,12.4,29.74,18.0,108.0,16.0,5.0
1249,4,0.0,0.0,29.65,6.0,102.0,21.0,4.0
1250,2,0.0,0.0,29.34,4.0,70.0,21.0,0.0
1251,0,0.0,0.0,29.1,2.0,79.0,56.0,2.0
1252,0,0.0,0.0,29.22,0.0,87.0,108.0,0.0
1253,0,0.0,0.0,28.86,0.0,47.0,102.0,0.0
1254,0,0.0,0.0,28.8,0.0,21.0,70.0,0.0
1255,2,0.0,0.0,30.39,0.0,18.0,79.0,1.0
1256,3,0.0,0.0,32.73,2.0,6.0,87.0,2.0
1257,5,0.0,0.0,33.07,3.0,4.0,47.0,8.0
1258,14,0.0,0.0,34.27,5.0,2.0,21.0,11.0
1259,14,0.0,0.0,34.44,14.0,0.0,18.0,16.0
1260,15,0.0,0.0,36.37,14.0,0.0,6.0,16.0
1261,20,0.0,0.0,37.05,15.0,0.0,4.0,21.0
1262,11,0.0,0.0,37.92,20.0,0.0,2.0,21.0
1263,32,0.0,0.0,37.81,11.0,2.0,0.0,56.0
1264,28,0.0,0.0,39.2,32.0,3.0,0.0,108.0
1265,41,0.0,0.0,36.3,28.0,5.0,0.0,102.0
1266,34,0.0,0.0,32.67,41.0,14.0,0.0,70.0
1267,45,0.0,0.0,31.87,34.0,14.0,2.0,79.0
1268,38,0.0,0.0,31.01,45.0,15.0,3.0,87.0
1269,41,0.0,0.0,30.82,38.0,20.0,5.0,47.0
1270,29,0.0,0.0,30.83,41.0,11.0,14.0,21.0
1271,17,0.0,0.0,30.19,29.0,32.0,14.0,18.0
1272,1,0.0,0.0,30.43,17.0,28.0,15.0,6.0
1273,2,0.0,0.0,30.14,1.0,41.0,20.0,4.0
1274,1,0.0,0.0,29.92,2.0,34.0,11.0,2.0
1275,0,0.0,0.0,29.58,1.0,45.0,32.0,0.0
