,y,rain_intensity,rain_accumulation,temperature,lag_1,lag_8,lag_12,lag_24
454,31,0.0,0.0,32.0,82.0,21.0,30.0,32.0
455,33,0.0,0.0,31.25,31.0,21.0,21.0,21.0
456,16,0.0,0.0,31.12,33.0,35.0,7.0,12.0
457,4,0.0,0.0,31.01,16.0,52.0,14.0,5.0
458,6,0.0,0.0,30.7,4.0,104.0,21.0,1.0
459,1,0.0,0.0,30.39,6.0,213.0,21.0,0.0
460,0,0.0,0.0,30.09,1.0,182.0,35.0,0.0
461,6,0.0,0.0,29.99,0.0,82.0,52.0,1.0
462,3,0.0,0.0,29.49,6.0,31.0,104.0,4.0
463,4,0.0,0.0,29.57,3.0,33.0,213.0,5.0
464,1,0.0,0.0,31.3,4.0,16.0,182.0,3.0
465,2,0.0,0.0,33.72,1.0,4.0,82.0,7.0
466,18,0.0,0.0,36.51,2.0,6.0,31.0,30.0
467,11,0.0,0.0,38.68,18.0,1.0,33.0,21.0
468,6,0.0,0.0,39.8,11.0,0.0,16.0,7.0
469,24,0.0,0.0,41.42,6.0,6.0,4.0,14.0
470,7,0.0,0.0,42.82,24.0,3.0,6.0,21.0
471,14,0.0,0.0,41.94,7.0,4.0,1.0,21.0
472,27,0.0,0.0,41.65,14.0,1.0,0.0,35.0
473,47,0.0,0.0,41.33,27.0,2.0,6.0,52.0
474,29,0.0,0.0,37.81,47.0,18.0,3.0,104.0
475,106,0.0,0.0,35.32,29.0,11.0,4.0,213.0
476,96,0.0,0.0,33.09,106.0,6.0,1.0,182.0
477,61,0.0,0.0,31.83,96.0,24.0,2.0,82.0
478,13,0.0,0.0,31.34,61.0,7.0,18.0,31.0
479,26,0.0,0.0,31.0,13.0,14.0,11.0,33.0
480,11,0.0,0.0,30.74,26.0,27.0,6.0,16.0
481,10,0.0,0.0,30.6,11.0,47.0,24.0,4.0
482,1,0.0,0.0,30.14,10.0,29.0,7.0,6.0
483,0,0.0,0.0,30.13,1.0,106.0,14.0,1.0
484,1,0.0,0.0,30.2,0.0,96.0,27.0,0.0
485,3,0.0,0.0,30.02,1.0,61.0,47.0,6.0
486,1,0.0,0.0,29.97,3.0,13.0,29.0,3.0
487,1,0.0,0.0,30.15,1.0,26.0,106.0,4.0
488,2,0.0,0.0,31.87,1.0,11.0,96.0,1.0
489,0,0.0,0.0,33.55,2.0,10.0,61.0,2.0
490,4,0.0,0.0,36.35,0.0,1.0,13.0,18.0
491,3,0.0,0.0,39.69,4.0,0.0,26.0,11.0
492,16,0.0,0.0,41.16,3.0,1.0,11.0,6.0
493,10,0.0,0.0,41.9,16.0,3.0,10.0,24.0
494,16,0.0,0.0,42.77,10.0,1.0,1.0,7.0
495,33,0.0,0.0,43.84,16.0,1.0,0.0,14.0
496,21,0.0,0.0,42.83,33.0,2.0,1.0,27.0
497,36,0.0,0.0,41.83,21.0,0.0,3.0,47.0
498,42,0.0,0.0,39.52,36.0,4.0,1.0,29.0
499,51,0.0,0.0,37.61,42.0,3.0,1.0,106.0
500,44,0.0,0.0,35.06,51.0,16.0,2.0,96.0
501,38,0.0,0.0,34.0,44.0,10.0,0.0,61.0
502,21,0.0,0.0,32.45,38.0,16.0,4.0,13.0
503,22,0.0,0.0,31.88,21.0,33.0,3.0,26.0
504,11,0.0,0.0,31.82,22.0,21.0,16.0,11.0
505,3,0.0,0.0,31.37,11.0,36.0,10.0,10.0
506,6,0.0,0.0,31.35,3.0,42.0,16.0,1.0
507,2,0.0,0.0,30.98,6.0,51.0,33.0,0.0
508,0,0.0,0.0,31.25,2.0,44.0,21.0,1.0
509,11,0.0,0.0,31.51,0.0,38.0,36.0,3.0
510,12,0.0,0.0,31.0,11.0,21.0,42.0,1.0
511,7,0.0,0.0,31.2,12.0,22.0,51.0,1.0
512,14,0.0,0.0,31.89,7.0,11.0,44.0,2.0
513,42,0.0,0.0,33.67,14.0,3.0,38.0,0.0
514,87,0.0,0.0,35.48,42.0,6.0,21.0,4.0
515,42,0.0,0.0,37.07,87.0,2.0,22.0,3.0
516,41,0.0,0.0,38.8,42.0,0.0,11.0,16.0
517,27,0.0,0.0,39.87,41.0,11.0,3.0,10.0
518,40,0.0,0.0,40.74,27.0,12.0,6.0,16.0
519,47,0.0,0.0,40.84,40.0,7.0,2.0,33.0
520,49,0.0,0.0,40.78,47.0,14.0,0.0,21.0
521,67,0.0,0.0,40.72,49.0,42.0,11.0,36.0
522,122,0.0,0.0,38.77,67.0,87.0,12.0,42.0
523,192,0.0,0.0,37.83,122.0,42.0,7.0,51.0
524,165,0.0,0.0,36.7,192.0,41.0,14.0,44.0
525,94,0.0,0.0,35.97,165.0,27.0,42.0,38.0
526,42,0.0,0.0,35.66,94.0,40.0,87.0,21.0
527,31,0.0,0.0,34.7,42.0,47.0,42.0,22.0
528,9,0.0,0.0,32.25,31.0,49.0,41.0,11.0
529,5,0.0,0.0,32.94,9.0,67.0,27.0,3.0
530,2,0.0,0.0,32.95,5.0,122.0,40.0,6.0
531,1,0.0,0.0,32.61,2.0,192.0,47.0,2.0
532,2,0.0,0.0,31.86,1.0,165.0,49.0,0.0
533,10,0.0,0.0,31.55,2.0,94.0,67.0,11.0
534,10,0.0,0.0,31.16,10.0,42.0,122.0,12.0
535,11,0.0,0.0,31.08,10.0,31.0,192.0,7.0
536,5,0.0,0.0,34.21,11.0,9.0,165.0,14.0
537,23,0.0,0.0,35.92,5.0,5.0,94.0,42.0
538,58,0.0,0.0,36.44,23.0,2.0,42.0,87.0
539,63,0.0,0.0,37.2,58.0,1.0,31.0,42.0
540,43,0.0,0.0,38.73,63.0,2.0,9.0,41.0
541,42,0.0,0.0,39.22,43.0,10.0,5.0,27.0
542,42,0.0,0.0,39.55,42.0,10.0,2.0,40.0
543,34,0.0,0.0,39.52,42.0,11.0,1.0,47.0
544,35,0.0,0.0,39.03,34.0,5.0,2.0,49.0
545,73,0.0,0.0,38.67,35.0,23.0,10.0,67.0
546,101,0.0,0.0,39.11,73.0,58.0,10.0,122.0
547,140,0.0,0.0,37.02,101.0,63.0,11.0,192.0
548,156,0.0,0.0,35.92,140.0,43.0,5.0,165.0
549,73,0.0,0.0,35.59,156.0,42.0,23.0,94.0
550,34,0.0,0.0,34.6,73.0,42.0,58.0,42.0
551,38,0.0,0.0,33.08,34.0,34.0,63.0,31.0
552,20,0.0,0.0,32.26,38.0,35.0,43.0,9.0
553,5,0.0,0.0,32.31,20.0,73.0,42.0,5.0
554,5,0.0,0.0,32.17,5.0,101.0,42.0,2.0
558,12,0.0,0.0,30.63,4.0,34.0,101.0,10.0
559,10,0.0,0.0,30.71,12.0,38.0,140.0,11.0
560,8,0.0,0.0,32.57,10.0,20.0,156.0,5.0
561,39,0.0,0.0,34.41,8.0,5.0,73.0,23.0
562,54,0.0,0.0,36.02,39.0,5.0,34.0,58.0
563,52,0.0,0.0,38.01,54.0,1.0,38.0,63.0
564,43,0.0,0.0,39.42,52.0,2.0,20.0,43.0
565,46,0.0,0.0,40.54,43.0,4.0,5.0,42.0
566,36,0.0,0.0,41.61,46.0,12.0,5.0,42.0
567,41,0.0,0.0,42.09,36.0,10.0,1.0,34.0
568,52,0.0,0.0,41.52,41.0,8.0,2.0,35.0
569,82,0.0,0.0,41.9,52.0,39.0,4.0,73.0
570,118,0.0,0.0,40.9,82.0,54.0,12.0,101.0
571,163,0.0,0.0,38.61,118.0,52.0,10.0,140.0
572,168,0.0,0.0,36.01,163.0,43.0,8.0,156.0
573,102,0.0,0.0,34.59,168.0,46.0,39.0,73.0
574,52,0.0,0.0,33.5,102.0,36.0,54.0,34.0
575,31,0.0,0.0,33.0,52.0,41.0,52.0,38.0
576,17,0.0,0.0,32.88,31.0,52.0,43.0,20.0
577,10,0.0,0.0,32.16,17.0,82.0,46.0,5.0
578,1,0.0,0.0,32.12,10.0,118.0,36.0,5.0
579,2,0.0,0.0,31.56,1.0,163.0,41.0,1.0
580,6,0.0,0.0,31.32,2.0,168.0,52.0,2.0
581,5,0.0,0.0,30.71,6.0,102.0,82.0,4.0
582,6,0.0,0.0,30.52,5.0,52.0,118.0,12.0
583,6,0.0,0.0,31.02,6.0,31.0,163.0,10.0
584,6,0.0,0.0,33.18,6.0,17.0,168.0,8.0
585,34,0.0,0.0,35.59,6.0,10.0,102.0,39.0
586,66,0.0,0.0,38.01,34.0,1.0,52.0,54.0
587,69,0.0,0.0,39.49,66.0,2.0,31.0,52.0
588,63,0.0,0.0,40.53,69.0,6.0,17.0,43.0
589,33,0.0,0.0,41.4,63.0,5.0,10.0,46.0
590,29,0.0,0.0,42.21,33.0,6.0,1.0,36.0
591,45,0.0,0.0,42.3,29.0,6.0,2.0,41.0
592,49,0.0,0.0,43.42,45.0,6.0,6.0,52.0
593,85,0.0,0.0,43.39,49.0,34.0,5.0,82.0
594,109,0.0,0.0,41.74,85.0,66.0,6.0,118.0
595,139,0.0,0.0,39.31,109.0,69.0,6.0,163.0
596,117,0.0,0.0,37.43,139.0,63.0,6.0,168.0
597,98,0.0,0.0,35.12,117.0,33.0,34.0,102.0
598,47,0.0,0.0,33.96,98.0,29.0,66.0,52.0
599,33,0.0,0.0,33.06,47.0,45.0,69.0,31.0
600,13,0.0,0.0,32.5,33.0,49.0,63.0,17.0
601,8,0.0,0.0,32.29,13.0,85.0,33.0,10.0
602,9,0.0,0.0,31.37,8.0,109.0,29.0,1.0
603,4,0.0,0.0,31.23,9.0,139.0,45.0,2.0
604,5,0.0,0.0,30.84,4.0,117.0,49.0,6.0
605,7,0.0,0.0,30.3,5.0,98.0,85.0,5.0
606,11,0.0,0.0,29.79,7.0,47.0,109.0,6.0
607,6,0.0,0.0,30.12,11.0,33.0,139.0,6.0
608,14,0.0,0.0,32.24,6.0,13.0,117.0,6.0
609,32,0.0,0.0,34.09,14.0,8.0,98.0,34.0
610,58,0.0,0.0,34.56,32.0,9.0,47.0,66.0
611,57,0.0,0.0,36.92,58.0,4.0,33.0,69.0
612,71,0.0,0.0,38.36,57.0,5.0,13.0,63.0
613,54,0.0,0.0,39.8,71.0,7.0,8.0,33.0
614,58,0.0,0.0,40.06,54.0,11.0,9.0,29.0
615,70,0.0,0.0,40.49,58.0,6.0,4.0,45.0
616,59,0.0,0.0,40.07,70.0,14.0,5.0,49.0
617,83,0.0,0.0,39.69,59.0,32.0,7.0,85.0
618,108,0.0,0.0,37.57,83.0,58.0,11.0,109.0
619,135,0.0,0.0,35.8,108.0,57.0,6.0,139.0
620,196,0.0,0.0,34.32,135.0,71.0,14.0,117.0
621,144,0.0,0.0,32.84,196.0,54.0,32.0,98.0
622,74,0.0,0.0,31.75,144.0,58.0,58.0,47.0
623,57,0.0,0.0,31.06,74.0,70.0,57.0,33.0
624,40,0.0,0.0,30.69,57.0,59.0,71.0,13.0
625,11,0.0,0.0,30.67,40.0,83.0,54.0,8.0
626,5,0.0,0.0,30.64,11.0,108.0,58.0,9.0
627,3,0.0,0.0,30.35,5.0,135.0,70.0,4.0
628,4,0.0,0.0,30.4,3.0,196.0,59.0,5.0
629,15,0.0,0.0,30.25,4.0,144.0,83.0,7.0
630,15,0.0,0.0,29.99,15.0,74.0,108.0,11.0
631,14,0.0,0.0,30.22,15.0,57.0,135.0,6.0
632,15,0.0,0.0,31.37,14.0,40.0,196.0,14.0
633,18,0.0,0.0,32.97,15.0,11.0,144.0,32.0
634,28,0.0,0.0,35.38,18.0,5.0,74.0,58.0
635,46,0.0,0.0,37.43,28.0,3.0,57.0,57.0
636,49,0.0,0.0,38.46,46.0,4.0,40.0,71.0
637,48,0.0,0.0,40.77,49.0,15.0,11.0,54.0
638,40,0.0,0.0,41.97,48.0,15.0,5.0,58.0
639,42,0.0,0.0,42.47,40.0,14.0,3.0,70.0
640,55,0.0,0.0,44.15,42.0,15.0,4.0,59.0
641,73,0.0,0.0,43.62,55.0,18.0,15.0,83.0
642,69,0.0,0.0,39.93,73.0,28.0,15.0,108.0
643,93,0.0,0.0,37.65,69.0,46.0,14.0,135.0
644,87,0.0,0.0,34.29,93.0,49.0,15.0,196.0
645,54,0.0,0.0,32.45,87.0,48.0,18.0,144.0
646,23,0.0,0.0,32.16,54.0,40.0,28.0,74.0
647,38,0.0,0.0,31.48,23.0,42.0,46.0,57.0
648,30,0.0,0.0,31.17,38.0,55.0,49.0,40.0
649,17,0.0,0.0,30.94,30.0,73.0,48.0,11.0
650,7,0.0,0.0,30.84,17.0,69.0,40.0,5.0
651,3,0.0,0.0,30.84,7.0,93.0,42.0,3.0
652,1,0.0,0.0,30.49,3.0,87.0,55.0,4.0
653,7,0.0,0.0,30.34,1.0,54.0,73.0,15.0
654,7,0.0,0.0,30.23,7.0,23.0,69.0,15.0
655,9,0.0,0.0,30.59,7.0,38.0,93.0,14.0
656,10,0.0,0.0,32.51,9.0,30.0,87.0,15.0
657,31,0.0,0.0,35.4,10.0,17.0,54.0,18.0
658,23,0.0,0.0,37.0,31.0,7.0,23.0,28.0
659,25,0.0,0.0,39.28,23.0,3.0,38.0,46.0
660,29,0.0,0.0,40.3,25.0,1.0,30.0,49.0
661,21,0.0,0.0,41.88,29.0,7.0,17.0,48.0
662,16,0.0,0.0,42.91,21.0,7.0,7.0,40.0
663,17,0.0,0.0,43.31,16.0,9.0,3.0,42.0
664,30,0.0,0.0,43.61,17.0,10.0,1.0,55.0
665,72,0.0,0.0,43.04,30.0,31.0,7.0,73.0
666,41,0.0,0.0,41.16,72.0,23.0,7.0,69.0
667,59,0.0,0.0,39.36,41.0,25.0,9.0,93.0
668,63,0.0,0.0,35.64,59.0,29.0,10.0,87.0
669,29,0.0,0.0,34.15,63.0,21.0,31.0,54.0
670,40,0.0,0.0,33.3,29.0,16.0,23.0,23.0
671,56,0.0,0.0,32.76,40.0,17.0,25.0,38.0
672,29,0.0,0.0,32.55,56.0,30.0,29.0,30.0
673,5,0.0,0.0,32.79,29.0,72.0,21.0,17.0
674,0,0.0,0.0,32.89,5.0,41.0,16.0,7.0
675,2,0.0,0.0,31.71,0.0,59.0,17.0,3.0
676,1,0.0,0.0,30.96,2.0,63.0,30.0,1.0
677,4,0.0,0.0,30.76,1.0,29.0,72.0,7.0
678,5,0.0,0.0,31.03,4.0,40.0,41.0,7.0
679,4,0.0,0.0,31.59,5.0,56.0,59.0,9.0
680,21,0.0,0.0,34.03,4.0,29.0,63.0,10.0
681,38,0.0,0.0,35.9,21.0,5.0,29.0,31.0
682,55,0.0,0.0,37.83,38.0,0.0,40.0,23.0
683,73,0.0,0.0,39.28,55.0,2.0,56.0,25.0
684,46,0.0,0.0,41.14,73.0,1.0,29.0,29.0
685,32,0.0,0.0,41.98,46.0,4.0,5.0,21.0
686,45,0.0,0.0,43.13,32.0,5.0,0.0,16.0
687,46,0.0,0.0,43.8,45.0,4.0,2.0,17.0
688,42,0.0,0.0,44.28,46.0,21.0,1.0,30.0
689,72,0.0,0.0,43.73,42.0,38.0,4.0,72.0
690,127,0.0,0.0,41.91,72.0,55.0,5.0,41.0
691,214,0.0,0.0,39.1,127.0,73.0,4.0,59.0
692,215,0.0,0.0,36.51,214.0,46.0,21.0,63.0
693,146,0.0,0.0,34.84,215.0,32.0,38.0,29.0
694,49,0.0,0.0,33.57,146.0,45.0,55.0,40.0
695,32,0.0,0.0,33.26,49.0,46.0,73.0,56.0
696,13,0.0,0.0,33.03,32.0,42.0,46.0,29.0
697,8,0.0,0.0,33.06,13.0,72.0,32.0,5.0
698,1,0.0,0.0,32.8,8.0,127.0,45.0,0.0
699,0,0.0,0.0,32.23,1.0,214.0,46.0,2.0
700,6,0.0,0.0,32.12,0.0,215.0,42.0,1.0
701,10,0.0,0.0,31.35,6.0,146.0,72.0,4.0
702,10,0.0,0.0,30.92,10.0,49.0,127.0,5.0
703,7,0.0,0.0,31.23,10.0,32.0,214.0,4.0
704,11,0.0,0.0,33.24,7.0,13.0,215.0,21.0
705,31,0.0,0.0,35.58,11.0,8.0,146.0,38.0
706,62,0.0,0.0,37.61,31.0,1.0,49.0,55.0
707,70,0.0,0.0,39.69,62.0,0.0,32.0,73.0
708,60,0.0,0.0,41.57,70.0,6.0,13.0,46.0
709,47,0.0,0.0,42.87,60.0,10.0,8.0,32.0
710,53,0.0,0.0,43.94,47.0,10.0,1.0,45.0
711,47,0.0,0.0,45.08,53.0,7.0,0.0,46.0
712,48,0.0,0.0,44.83,47.0,11.0,6.0,42.0
713,70,0.0,0.0,44.33,48.0,31.0,10.0,72.0
714,132,0.0,0.0,39.39,70.0,62.0,10.0,127.0
715,228,0.0,0.0,37.1,132.0,70.0,7.0,214.0
716,231,0.0,0.0,35.64,228.0,60.0,11.0,215.0
717,130,0.0,0.0,34.15,231.0,47.0,31.0,146.0
718,109,0.0,0.0,33.5,130.0,53.0,62.0,49.0
719,59,0.0,0.0,33.24,109.0,47.0,70.0,32.0
720,26,0.0,0.0,32.95,59.0,48.0,60.0,13.0
721,16,0.0,0.0,32.8,26.0,70.0,47.0,8.0
722,3,0.0,0.0,33.11,16.0,132.0,53.0,1.0
723,4,0.0,0.0,32.89,3.0,228.0,47.0,0.0
724,3,0.0,0.0,32.79,4.0,231.0,48.0,6.0
725,4,0.0,0.0,32.39,3.0,130.0,70.0,10.0
726,20,0.0,0.0,32.17,4.0,109.0,132.0,10.0
727,8,0.0,0.0,32.71,20.0,59.0,228.0,7.0
728,6,0.0,0.0,35.08,8.0,26.0,231.0,11.0
729,20,0.0,0.0,36.75,6.0,16.0,130.0,31.0
730,19,0.0,0.0,38.56,20.0,3.0,109.0,62.0
731,28,0.0,0.0,40.88,19.0,4.0,59.0,70.0
732,37,0.0,0.0,41.53,28.0,3.0,26.0,60.0
733,24,0.0,0.0,41.9,37.0,4.0,16.0,47.0
734,22,0.0,0.0,43.24,24.0,20.0,3.0,53.0
735,30,0.0,0.0,44.38,22.0,8.0,4.0,47.0
736,30,0.0,0.0,43.53,30.0,6.0,3.0,48.0
737,34,0.0,0.0,42.43,30.0,20.0,4.0,70.0
738,48,0.0,0.0,41.13,34.0,19.0,20.0,132.0
739,39,0.0,0.0,38.81,48.0,28.0,8.0,228.0
740,66,0.0,0.0,35.87,39.0,37.0,6.0,231.0
741,43,0.0,0.0,34.15,66.0,24.0,20.0,130.0
742,62,0.0,0.0,33.69,43.0,22.0,19.0,109.0
743,53,0.0,0.0,33.37,62.0,30.0,28.0,59.0
744,23,0.0,0.0,33.48,53.0,30.0,37.0,26.0
745,13,0.0,0.0,31.66,23.0,34.0,24.0,16.0
746,16,0.0,0.0,30.84,13.0,48.0,22.0,3.0
747,3,0.0,0.0,31.04,16.0,39.0,30.0,4.0
748,3,0.0,0.0,29.86,3.0,66.0,30.0,3.0
749,10,0.0,0.0,29.45,3.0,43.0,34.0,4.0
750,8,0.0,0.0,29.74,10.0,62.0,48.0,20.0
751,10,0.0,0.0,30.44,8.0,53.0,39.0,8.0
752,11,0.0,0.0,32.0,10.0,23.0,66.0,6.0
753,42,0.0,0.0,33.23,11.0,13.0,43.0,20.0
754,63,0.0,0.0,35.52,42.0,16.0,62.0,19.0
755,64,0.0,0.0,36.91,63.0,3.0,53.0,28.0
756,56,0.0,0.0,37.84,64.0,3.0,23.0,37.0
757,29,0.0,0.0,38.63,56.0,10.0,13.0,24.0
758,42,0.0,0.0,39.69,29.0,8.0,16.0,22.0
759,43,0.0,0.0,39.87,42.0,10.0,3.0,30.0
760,51,0.0,0.0,40.26,43.0,11.0,3.0,30.0
761,73,0.0,0.0,40.38,51.0,42.0,10.0,34.0
762,107,0.0,0.0,39.28,73.0,63.0,8.0,48.0
763,127,0.0,0.0,35.71,107.0,64.0,10.0,39.0
764,111,0.0,0.0,33.38,127.0,56.0,11.0,66.0
765,77,0.0,0.0,32.7,111.0,29.0,42.0,43.0
766,44,0.0,0.0,31.96,77.0,42.0,63.0,62.0
767,30,0.0,0.0,31.48,44.0,43.0,64.0,53.0
768,14,0.0,0.0,31.14,30.0,51.0,56.0,23.0
769,6,0.0,0.0,30.96,14.0,73.0,29.0,13.0
770,1,0.0,0.0,31.09,6.0,107.0,42.0,16.0
771,11,0.0,0.0,30.86,1.0,127.0,43.0,3.0
772,3,0.0,0.0,31.13,11.0,111.0,51.0,3.0
773,2,0.0,0.0,30.4,3.0,77.0,73.0,10.0
774,5,0.0,0.0,30.33,2.0,44.0,107.0,8.0
775,3,0.0,0.0,30.86,5.0,30.0,127.0,10.0
776,10,0.0,0.0,33.13,3.0,14.0,111.0,11.0
777,38,0.0,0.0,35.3,10.0,6.0,77.0,42.0
778,68,0.0,0.0,36.92,38.0,1.0,44.0,63.0
779,56,0.0,0.0,38.41,68.0,11.0,30.0,64.0
780,56,0.0,0.0,38.61,56.0,3.0,14.0,56.0
781,54,0.0,0.0,40.33,56.0,2.0,6.0,29.0
782,50,0.0,0.0,40.53,54.0,5.0,1.0,42.0
783,66,0.0,0.0,40.89,50.0,3.0,11.0,43.0
784,66,0.0,0.0,40.58,66.0,10.0,3.0,51.0
785,92,0.0,0.0,39.89,66.0,38.0,2.0,73.0
786,119,0.0,0.0,38.45,92.0,68.0,5.0,107.0
787,135,0.0,0.0,37.4,119.0,56.0,3.0,127.0
788,190,0.0,0.0,33.73,135.0,56.0,10.0,111.0
789,118,0.0,0.0,32.82,190.0,54.0,38.0,77.0
790,67,0.0,0.0,31.79,118.0,50.0,68.0,44.0
791,37,0.0,0.0,31.15,67.0,66.0,56.0,30.0
792,19,0.0,0.0,30.86,37.0,66.0,56.0,14.0
793,4,0.0,0.0,30.75,19.0,92.0,54.0,6.0
794,3,0.0,0.0,30.62,4.0,119.0,50.0,1.0
795,2,0.0,0.0,30.16,3.0,135.0,66.0,11.0
796,6,0.0,0.0,30.31,2.0,190.0,66.0,3.0
797,3,0.0,0.0,30.27,6.0,118.0,92.0,2.0
798,6,0.0,0.0,29.87,3.0,67.0,119.0,5.0
799,4,0.0,0.0,30.18,6.0,37.0,135.0,3.0
800,7,0.0,0.0,30.97,4.0,19.0,190.0,10.0
801,27,0.0,0.0,32.08,7.0,4.0,118.0,38.0
802,32,0.0,0.0,33.27,27.0,3.0,67.0,68.0
803,45,0.0,0.0,35.17,32.0,2.0,37.0,56.0
804,55,0.0,0.0,36.19,45.0,6.0,19.0,56.0
805,55,0.0,0.0,37.96,55.0,3.0,4.0,54.0
806,46,0.0,0.0,37.93,55.0,6.0,3.0,50.0
807,32,0.0,0.0,38.7,46.0,4.0,2.0,66.0
808,50,0.0,0.0,38.5,32.0,7.0,6.0,66.0
809,63,0.0,0.0,36.76,50.0,27.0,3.0,92.0
810,85,0.0,0.0,34.81,63.0,32.0,6.0,119.0
811,102,0.0,0.0,33.22,85.0,45.0,4.0,135.0
812,75,0.0,0.0,32.32,102.0,55.0,7.0,190.0
813,34,0.0,0.0,31.58,75.0,55.0,27.0,118.0
814,37,0.0,0.0,31.14,34.0,46.0,32.0,67.0
815,36,0.0,0.0,30.72,37.0,32.0,45.0,37.0
816,14,0.0,0.0,30.47,36.0,50.0,55.0,19.0
817,8,0.0,0.0,30.67,14.0,63.0,55.0,4.0
818,13,0.0,0.0,30.83,8.0,85.0,46.0,3.0
819,6,0.0,0.0,30.61,13.0,102.0,32.0,2.0
820,0,0.0,0.0,30.39,6.0,75.0,50.0,6.0
821,4,0.0,0.0,30.08,0.0,34.0,63.0,3.0
822,11,0.0,0.0,29.92,4.0,37.0,85.0,6.0
823,3,0.0,0.0,30.05,11.0,36.0,102.0,4.0
824,6,0.0,0.0,31.18,3.0,14.0,75.0,7.0
825,15,0.0,0.0,32.56,6.0,8.0,34.0,27.0
826,23,0.0,0.0,33.27,15.0,13.0,37.0,32.0
827,29,0.0,0.0,35.26,23.0,6.0,36.0,45.0
828,23,0.0,0.0,36.18,29.0,0.0,14.0,55.0
829,39,0.0,0.0,36.91,23.0,4.0,8.0,55.0
830,20,0.0,4.4,37.89,39.0,11.0,13.0,46.0
831,24,0.0,4.4,38.22,20.0,3.0,6.0,32.0
832,24,0.0,4.4,38.01,24.0,6.0,0.0,50.0
833,36,0.0,4.4,37.18,24.0,15.0,4.0,63.0
834,41,0.0,4.4,35.1,36.0,23.0,11.0,85.0
835,65,0.0,4.4,33.34,41.0,29.0,3.0,102.0
836,70,0.0,4.4,32.17,65.0,23.0,6.0,75.0
837,42,0.0,4.4,31.89,70.0,39.0,15.0,34.0
838,28,0.0,4.4,31.47,42.0,20.0,23.0,37.0
839,38,0.0,4.4,31.58,28.0,24.0,29.0,36.0
840,17,0.0,4.4,31.48,38.0,24.0,23.0,14.0
841,7,0.0,0.0,31.37,17.0,36.0,39.0,8.0
842,4,0.0,0.0,31.0,7.0,41.0,20.0,13.0
843,0,0.0,0.0,31.05,4.0,65.0,24.0,6.0
844,2,0.0,0.0,30.86,0.0,70.0,24.0,0.0
845,9,0.0,0.0,30.69,2.0,42.0,36.0,4.0
846,8,0.0,0.0,30.57,9.0,28.0,41.0,11.0
847,6,0.0,0.0,30.79,8.0,38.0,65.0,3.0
848,9,0.0,0.0,31.86,6.0,17.0,70.0,6.0
849,38,0.0,0.0,32.96,9.0,7.0,42.0,15.0
850,63,0.0,0.0,34.39,38.0,4.0,28.0,23.0
851,46,0.0,0.0,35.35,63.0,0.0,38.0,29.0
852,53,0.0,0.0,35.9,46.0,2.0,17.0,23.0
853,47,0.0,0.0,35.91,53.0,9.0,7.0,39.0
854,30,0.0,0.0,36.18,47.0,8.0,4.0,20.0
855,41,0.0,0.0,35.19,30.0,6.0,0.0,24.0
856,46,0.0,0.0,35.52,41.0,9.0,2.0,24.0
857,69,0.0,0.0,34.7,46.0,38.0,9.0,36.0
858,100,0.0,0.0,33.38,69.0,63.0,8.0,41.0
859,134,0.0,0.0,32.48,100.0,46.0,6.0,65.0
860,353,0.0,0.0,32.2,134.0,53.0,9.0,70.0
861,946,0.6,20.6,22.19,353.0,47.0,38.0,42.0
862,663,0.0,38.8,22.34,946.0,30.0,63.0,28.0
863,202,0.0,38.8,27.46,663.0,41.0,46.0,38.0
864,22,0.0,39.2,25.9,202.0,46.0,53.0,17.0
865,12,0.0,0.0,25.17,22.0,69.0,47.0,7.0
866,4,0.0,0.0,23.79,12.0,100.0,30.0,4.0
867,1,0.0,0.8,23.37,4.0,134.0,41.0,0.0
868,5,0.0,0.8,23.66,1.0,353.0,46.0,2.0
869,27,0.0,3.0,23.21,5.0,946.0,69.0,9.0
870,9,0.0,3.4,23.43,27.0,663.0,100.0,8.0
871,11,0.0,3.4,23.72,9.0,202.0,134.0,6.0
872,5,0.0,3.4,24.9,11.0,22.0,353.0,9.0
873,33,0.0,3.4,28.7,5.0,12.0,946.0,38.0
874,67,0.0,3.4,30.07,33.0,4.0,663.0,63.0
875,52,0.0,3.4,31.26,67.0,1.0,202.0,46.0
876,41,0.0,3.4,33.29,52.0,5.0,22.0,53.0
877,26,0.0,3.4,34.58,41.0,27.0,12.0,47.0
878,26,0.0,3.4,35.25,26.0,9.0,4.0,30.0
879,34,0.0,3.4,35.74,26.0,11.0,1.0,41.0
880,31,0.0,3.4,34.97,34.0,5.0,5.0,46.0
881,72,0.0,3.4,34.23,31.0,33.0,27.0,69.0
882,90,0.0,3.4,32.62,72.0,67.0,9.0,100.0
883,160,0.0,3.4,31.95,90.0,52.0,11.0,134.0
884,141,0.0,3.4,31.05,160.0,41.0,5.0,353.0
885,82,0.0,3.4,30.39,141.0,26.0,33.0,946.0
886,32,0.0,3.4,30.03,82.0,26.0,67.0,663.0
887,23,0.0,3.4,29.99,32.0,34.0,52.0,202.0
888,9,0.0,3.4,29.89,23.0,31.0,41.0,22.0
889,5,0.0,0.0,30.01,9.0,72.0,26.0,12.0
890,3,0.2,1.6,23.43,5.0,90.0,26.0,4.0
891,1,0.0,4.6,23.35,3.0,160.0,34.0,1.0
892,7,0.0,4.6,23.33,1.0,141.0,31.0,5.0
