,y,rain_intensity,rain_accumulation,temperature,lag_1,lag_8,lag_12,lag_24
1199,135,0.0,6.4,27.23,300.0,350.0,749.0,444.0
1200,79,0.0,6.4,27.37,135.0,329.0,749.0,215.0
1201,64,0.0,0.0,27.43,79.0,566.0,608.0,89.0
1202,37,0.0,0.0,27.54,64.0,514.0,417.0,41.0
1203,25,0.0,0.0,27.29,37.0,601.0,350.0,19.0
1204,21,0.0,0.0,27.02,25.0,552.0,329.0,30.0
1205,40,0.0,0.0,27.06,21.0,370.0,566.0,54.0
1206,43,0.0,0.0,26.52,40.0,300.0,514.0,79.0
1207,38,0.0,0.0,27.18,43.0,135.0,601.0,91.0
1208,57,0.0,0.0,29.24,38.0,79.0,552.0,105.0
1209,186,0.0,0.0,29.61,57.0,64.0,370.0,340.0
1210,433,0.0,0.0,32.44,186.0,37.0,300.0,723.0
1211,409,0.0,0.0,33.18,433.0,25.0,135.0,749.0
1212,239,0.0,0.0,34.76,409.0,21.0,79.0,749.0
1213,185,0.0,0.0,36.32,239.0,40.0,64.0,608.0
1214,189,0.0,0.0,35.59,185.0,43.0,37.0,417.0
1215,261,0.0,0.0,36.32,189.0,38.0,25.0,350.0
1216,293,0.0,0.0,37.12,261.0,57.0,21.0,329.0
1217,255,0.0,0.0,36.55,293.0,186.0,40.0,566.0
1218,328,0.0,0.0,34.07,255.0,433.0,43.0,514.0
1219,413,0.0,0.0,32.97,328.0,409.0,38.0,601.0
1220,424,0.0,0.0,32.23,413.0,239.0,57.0,552.0
1221,321,0.0,0.0,31.66,424.0,185.0,186.0,370.0
1222,196,0.0,0.0,31.29,321.0,189.0,433.0,300.0
1223,128,0.0,0.0,30.83,196.0,261.0,409.0,135.0
1224,80,0.0,0.0,30.34,128.0,293.0,239.0,79.0
1225,31,0.0,0.0,29.86,80.0,255.0,185.0,64.0
1226,29,0.0,0.0,29.64,31.0,328.0,189.0,37.0
1227,11,0.0,0.0,29.65,29.0,413.0,261.0,25.0
1228,16,0.0,0.0,29.42,11.0,424.0,293.0,21.0
1229,33,0.0,0.0,29.13,16.0,321.0,255.0,40.0
1230,58,0.0,0.0,29.21,33.0,196.0,328.0,43.0
1231,48,0.0,0.0,29.96,58.0,128.0,413.0,38.0
1232,90,0.0,0.0,32.48,48.0,80.0,424.0,57.0
1233,230,0.0,0.0,34.04,90.0,31.0,321.0,186.0
1234,487,0.0,0.0,35.76,230.0,29.0,196.0,433.0
1235,526,0.0,0.0,35.76,487.0,11.0,128.0,409.0
1236,513,0.0,0.0,36.91,526.0,16.0,80.0,239.0
1237,384,0.0,0.0,38.06,513.0,33.0,31.0,185.0
1238,335,0.0,0.0,38.06,384.0,58.0,29.0,189.0
1239,514,0.0,0.0,32.57,335.0,48.0,11.0,261.0
1240,639,0.2,11.8,25.95,514.0,90.0,16.0,293.0
1241,508,0.0,12.4,28.83,639.0,230.0,33.0,255.0
1242,479,0.0,12.4,30.89,508.0,487.0,58.0,328.0
1243,542,0.0,12.4,30.29,479.0,526.0,48.0,413.0
1244,704,0.0,12.4,29.8,542.0,513.0,90.0,424.0
1245,473,0.0,12.4,29.64,704.0,384.0,230.0,321.0
1246,298,0.0,12.4,29.55,473.0,335.0,487.0,196.0
1247,216,0.0,12.4,29.67,298.0,514.0,526.0,128.0
1248,122,0.0,12.4,29.74,216.0,639.0,513.0,80.0
1249,53,0.0,0.0,29.65,122.0,508.0,384.0,31.0
1250,21,0.0,0.0,29.34,53.0,479.0,335.0,29.0
1251,17,0.0,0.0,29.1,21.0,542.0,514.0,11.0
1252,12,0.0,0.0,29.22,17.0,704.0,639.0,16.0
1253,43,0.0,0.0,28.86,12.0,473.0,508.0,33.0
1254,72,0.0,0.0,28.8,43.0,298.0,479.0,58.0
1255,46,0.0,0.0,30.39,72.0,216.0,542.0,48.0
1256,87,0.0,0.0,32.73,46.0,122.0,704.0,90.0
1257,199,0.0,0.0,33.07,87.0,53.0,473.0,230.0
1258,424,0.0,0.0,34.27,199.0,21.0,298.0,487.0
1259,505,0.0,0.0,34.44,424.0,17.0,216.0,526.0
1260,407,0.0,0.0,36.37,505.0,12.0,122.0,513.0
1261,345,0.0,0.0,37.05,407.0,43.0,53.0,384.0
1262,305,0.0,0.0,37.92,345.0,72.0,21.0,335.0
1263,335,0.0,0.0,37.81,305.0,46.0,17.0,514.0
1264,267,0.0,0.0,39.2,335.0,87.0,12.0,639.0
